word_id	gender	partner	animate	indeclinable	sg_only	pl_only	decl_sg_id	decl_pl_id
23201			0	0	0	0	38718	38719
23202			0	0	0	0	38720	38721
23203			0	0	0	0	38722	38723
23204			0	0	0	0	38724	38725
23205			1	0	0	0	38726	38727
23207	f		0	0	0	0	23051	23052
23209	m	прихожанка	1	0	0	0	16532	16533
23211	m	недоброжелательница	1	0	0	0	11849	11850
23212	m		1	0	0	0	3824	3825
23217			1	0	0	0	38728	38729
23218			0	0	0	0	38730	38731
23221			1	0	0	0	38732	38733
23224			0	0	0	0	38734	38735
23227			0	0	0	0	38736	38737
23228			0	0	0	0	38738	38739
23234	f		0	0	1	0	22636	82452
23239	n		0	0	0	0	15554	15555
23244			0	0	0	0	38756	38757
23245			0	0	0	0	38758	38759
23248	f		0	0	0	0	11220	11221
23249	f		0	0	0	0	1247	1248
23251	f		0	0	0	0	2336	2337
23252			0	0	0	0	38764	38765
23253	f		0	0	0	0	82453	82454
23255			0	0	0	0	38766	38767
23256			1	0	0	0	38768	38769
23258	f		0	0	0	0	38770	38771
23259			1	0	0	0	38772	38773
23260			0	0	0	0	38774	38775
23265	m		0	0	1	0	12586	82455
23266	m		1	0	0	0	4598	4599
23269	m		1	0	0	0	12635	12636
23270			0	0	0	0	38788	38789
23272	m		0	0	0	0	11064	11065
23275	m		0	0	0	0	1584	1585
23280			0	0	0	0	38790	38791
23281	f		0	0	0	0	13165	13166
23284			0	0	0	0	38796	38797
23288			0	0	0	0	38798	38799
23289			0	0	0	0	38800	38801
23290	m	таджичка	1	0	0	0	20941	20942
23291			0	0	0	0	38802	38803
23293	f			0	1	0	3204	82456
23296	f		0	0	0	0	20522	20523
23297			0	0	0	0	38812	38813
23300			0	0	0	0	38814	38815
23301	m		0	0	0	0	19817	19818
23302	n		0	0	0	0	19259	19260
23305	n		0	0	0	0	17776	17777
23306			0	0	0	0	38816	38817
23307	n		0	0	0	0	3074	3075
23309	n		0	0	0	0	19113	19114
23316	m	заседательница	1	0	0	0	6331	6332
23319	m	бурятка	1	0	0	0	2270	2271
23320			0	0	0	0	38826	38827
23321			1	0	0	0	38828	38829
23322			1	0	0	0	38830	38831
23324			0	0	0	0	38832	38833
23326			0	0	0	0	38834	38835
23327	m		0	0	0	0	18219	18220
23329	f		0	0	0	0	6919	6920
23330			1	0	0	0	38840	38841
23333			1	0	0	0	38842	38843
23338	f		0	0	0	0	8668	8669
23340	n		0	0	0	0	228	229
23344	n		0	0	0	0	18725	18726
23347			1	0	0	0	38852	38853
23353	m		0	0	0	0	8179	8180
23354			1	0	0	0	38858	38859
23359	m		0	0	0	0	24189	24190
23360			1	0	0	0	38864	38865
23366	f		0	0	0	0	21493	21494
23367	m		0	0	0	0	20971	20972
23371			0	0	0	0	38870	38871
23374	m		0	0	0	0	9106	9107
23376			0	0	0	0	38872	38873
23377			0	0	0	0	38874	38875
23378	n		0	1	0	0	82457	82458
23381			0	0	0	0	38876	38877
23383			0	0	0	0	38878	38879
23385	f		0	0	0	0	23132	23133
23389			0	0	0	0	38884	38885
23391	n		0	0	0	0	3257	3258
23394	m	ответчица	1	0	0	0	13542	13543
23398	n		0	0	0	0	21898	21899
23399	f		0	0	0	0	4414	4415
23400	m		0	0	0	0	24063	24064
23403			0	0	0	0	38902	38903
23404	f		0	0	0	0	1789	1790
23405			1	0	0	0	38904	38905
23406	f		0	0	0	0	793	794
23409			0	0	0	0	38910	38911
23411	m		1	0	0	0	14477	14478
23413			0	0	0	0	38912	38913
23415	f		0	0	0	0	16236	16237
23431	n		0	0	0	0	16320	16321
23432			0	0	0	0	38938	38939
23434	f		0	0	1	0	14902	82459
23435	f			0	1	0	10123	82460
23436			0	0	0	0	38940	38941
23437	n		0	0	0	0	13710	13711
23438			1	0	0	0	38942	38943
23441			0	0	0	0	38944	38945
23442	m		0	0	0	0	19182	19183
23445			0	0	0	0	38946	38947
23446			1	0	0	0	38948	38949
23447	f		0	0	0	0	17316	17317
23453			0	0	0	0	38962	38963
23457	n		0	0	0	0	674	675
23458	f		0	0	0	0	5729	5730
23460			0	0	0	0	38966	38967
23461			1	0	0	0	38968	38969
23463	m		1	0	0	0	4786	4787
23469	f	прадед	1	0	0	0	15912	15913
23471			0	0	0	0	38978	38979
23475	m		1	0	0	0	9913	9914
23479	m		1	0	1	0	7510	82461
23486	f		0	0	0	0	22417	22418
23487	n		0	0	0	0	23385	23386
23490			1	0	0	0	38992	38993
23491	m		0	0	0	0	711	712
23496	f	библиотекарь	1	0	0	0	1612	1613
23498	f		0	0	0	0	8792	8793
23502			0	0	0	0	38998	38999
23503	m		1	0	0	0	3561	3562
23507			0	0	0	0	39004	39005
23511			0	0	0	0	39010	39011
23515	f		0	0	0	0	18069	18070
23518	m		0	1	0	0	82462	82463
23519			0	0	0	0	39012	39013
23520	m		0	0	0	0	6925	6926
23522	f	наследник	1	0	0	0	11572	11573
23526			1	0	0	0	39014	39015
23527	f		0	0	0	0	20414	20415
23528			1	0	0	0	39016	39017
23529			1	0	0	0	39018	39019
23531			0	0	0	0	39024	39025
23532			0	0	0	0	39026	39027
23533			1	0	0	0	39028	39029
23535	m	демонстрантка	1	0	0	0	4808	4809
23540			0	0	0	0	39034	39035
23541			0	0	0	0	39036	39037
23546	m		0	0	0	0	852	853
23547			0	0	0	0	39046	39047
23554	f		0	0	0	0	20673	20674
23558			0	0	0	0	39060	39061
23559			0	0	0	0	39062	39063
23562			1	0	0	0	39068	39069
23567			1	0	0	0	39074	39075
23572			0	0	0	0	39084	39085
23576			0	0	0	0	39090	39091
23579			1	0	0	0	39092	39093
23580	m		0	0	0	0	11546	11547
23581	f		0	0	0	0	16153	16154
23582	m		0	0	1	0	1449	82464
23583			0	0	0	0	39094	39095
23585			0	0	0	0	39096	39097
23589			0	0	0	0	39106	39107
23590			0	0	0	0	39108	39109
23592			1	0	0	0	39110	39111
23593			0	0	0	0	39112	39113
23597			1	0	0	0	39114	39115
23601	n		0	0	0	0	3346	3347
23602			0	0	0	0	39120	39121
23603			1	0	0	0	39122	39123
23606			0	0	0	0	39132	39133
23612			0	0	0	0	39142	39143
23617	n		0	0	0	0	18541	18542
23619			0	0	0	0	39144	39145
23621			0	0	0	0	39146	39147
23626	m		0	0	0	0	18030	18031
23628			1	0	0	0	39148	39149
23629			0	0	0	0	39150	39151
23631			1	0	0	0	39152	39153
23633			0	0	0	0	39154	39155
23634			0	0	0	0	39156	39157
23635	m		1	0	0	0	8390	8391
23638			0	0	0	0	39166	39167
23641			0	0	0	0	39172	39173
23643			0	0	0	0	39174	39175
23649	f		0	0	0	0	11084	11085
23650			0	0	0	0	39180	39181
23651			0	0	0	0	39182	39183
23652			1	0	0	0	39184	39185
23653			1	0	0	0	39186	39187
23654			0	0	0	0	39188	39189
23658			1	0	0	0	39194	39195
23659			0	0	0	0	39196	39197
23661			0	0	0	0	39198	39199
23673			1	0	0	0	39220	39221
23678			1	0	0	0	39222	39223
23683	f		0	0	0	0	22080	22081
23684	n		0	0	1	0	19812	82465
23686	m		0	0	0	0	21499	21500
23687			0	0	0	0	39224	39225
23691			0	0	0	0	39226	39227
23692			1	0	0	0	39228	39229
23694	f		0	0	0	0	8559	8560
23695	m		0	0	0	0	18143	18144
23697			0	0	0	0	39234	39235
23704			0	0	0	0	39240	39241
23705			0	0	0	0	39242	39243
23706	f		0	0	0	0	16330	16331
23709			0	0	0	0	39248	39249
23713			0	0	0	0	39258	39259
23714	f		0	0	0	0	8580	8581
23715			0	0	0	0	39260	39261
23716	n		0	0	0	0	19917	19918
23717	m	мстительница	1	0	0	0	11100	11101
23722			0	0	0	0	39262	39263
23723	n		0	1	0	0	82466	82467
23724			0	0	0	0	39264	39265
23727	m		0	0	0	0	20631	20632
23731			0	0	0	0	39268	39269
23733			1	0	0	0	39274	39275
23735	f		0	0	0	0	6150	6151
23737			0	0	0	0	39276	39277
23738			1	0	0	0	39278	39279
23744	m		0	0	0	0	8430	8431
23746	m		0	0	0	0	21523	21524
23747	m		1	0	0	0	5881	5882
23748	f		0	0	0	0	4700	4701
23749	m	шалунья	1	0	0	0	23677	23678
23751	n		0	0	0	0	6220	6221
23752	m		0	0	0	0	13123	13124
23754	f		0	0	0	0	1817	1818
23755			1	0	0	0	39284	39285
23756			1	0	0	0	39286	39287
23760			0	0	0	0	39288	39289
23761	m		0	0	0	0	147	148
23763	m		1	0	0	0	19265	19266
23764	m		0	0	0	0	2194	2195
23768	m		0	0	0	0	24508	24509
23773	n		0	0	1	0	17280	82468
23775			0	0	0	0	39302	39303
23779	m		0	0	1	0	17328	82469
23784	m		1	0	0	0	24437	24438
23786			0	0	0	0	39312	39313
23791	f		1	0	0	0	3672	3673
23792			1	0	0	0	39318	39319
23793	m		0	0	0	0	15594	15595
23794	m		1	0	0	0	14623	14624
23795	f		0	0	0	0	10563	10564
23798			1	0	0	0	39320	39321
23800	m		1	0	0	0	477	478
23803	f		0	0	0	0	12265	12266
23808	f	голландец	1	0	0	0	4091	4092
23813			0	0	0	0	39338	39339
23814			0	0	0	0	39340	39341
23816	f		0	0	0	0	10645	10646
23817	f		0	0	0	0	395	396
23818	m		0	0	1	0	17979	82470
23821			1	0	0	0	39342	39343
23822	n		0	0	0	0	16716	16717
23823	m		1	0	0	0	3940	3941
23825	m		0	0	0	0	11717	11718
23826			1	0	0	0	39344	39345
23831	m		0	0	0	0	23889	23890
23832	f		0	0	0	0	20591	20592
23833	n		0	0	0	0	1265	1266
23836	n		0	0	0	0	13754	13755
23839			0	0	0	0	39366	39367
23842			1	0	0	0	39368	39369
23843			1	0	0	0	39370	39371
23844			0	0	0	0	39372	39373
23845	m		0	0	0	0	4444	4445
23847	m	абитуриентка	1	0	0	0	39	40
23849			0	0	0	0	39376	39377
23851			0	0	0	0	39378	39379
23853			0	0	0	0	39380	39381
23858			0	0	0	0	39390	39391
23859			0	0	0	0	39392	39393
23871	f		0	0	0	0	1397	1398
23875			0	0	0	0	39410	39411
23877	n		0	0	0	0	15491	15492
23879			0	0	0	0	39412	39413
23880			0	0	0	0	39414	39415
23885	m		1	0	0	0	9504	9505
23886			0	0	0	0	39420	39421
23890			0	0	0	0	39422	39423
23891	f		0	0	0	0	4198	4199
23892	f		0	0	0	0	2341	2342
23896	n		0	0	0	0	13694	13695
23900			0	0	0	0	39432	39433
23901	m		1	0	0	0	82471	82472
23904	m		0	0	0	0	8325	8326
23905	f		0	0	0	0	8193	8194
23907			0	0	0	0	39434	39435
23908			1	0	0	0	39436	39437
23911			0	0	0	0	39438	39439
23912	n		0	0	0	0	82473	82474
23918	f		0	0	0	0	3710	3711
23920			1	0	0	0	39444	39445
23921			0	0	0	0	39446	39447
23925			1	0	0	0	39448	39449
23927	m		0	0	1	0	3426	82475
23930			1	0	0	0	39458	39459
23936			1	0	0	0	39468	39469
23937			0	0	0	0	39470	39471
23938			1	0	0	0	39472	39473
23940			1	0	0	0	39474	39475
23942			0	0	0	0	39476	39477
23944			0	0	0	0	39482	39483
23946			0	0	0	0	39484	39485
23948			0	0	0	0	39490	39491
23950	m		0	0	0	0	23873	23874
23954	m		0	0	0	0	18781	18782
23957			0	0	0	0	39496	39497
23960	m		0	0	0	0	7831	7832
23962	n		0	0	0	0	2584	2585
23964	m	безбожница	1	0	0	0	1310	1311
23965			0	0	0	0	39508	39509
23967			0	0	0	0	39510	39511
23969			0	0	0	0	39512	39513
23974			0	0	0	0	39518	39519
23977	f			0	1	0	10206	82476
23979	m	туркменка	1	0	0	0	21781	21782
23983	f		0	0	0	0	13849	13850
23989	m		1	0	0	0	1329	1330
23991	m		1	0	0	0	12341	12342
23992	m		1	0	0	0	18656	18657
23995			0	0	0	0	39540	39541
23997			1	0	0	0	39542	39543
23998			1	0	0	0	39544	39545
24003	m		0	0	0	0	11956	11957
24008			1	0	0	0	39546	39547
24010	f		0	0	0	0	21201	21202
24011	m		0	0	0	0	14555	14556
24013			0	0	0	0	39552	39553
24015			1	0	0	0	39554	39555
24018			0	0	0	0	39560	39561
24019	n		0	0	0	0	12036	12037
24021	m		0	0	1	0	1743	82477
24022			0	0	0	0	39562	39563
24024	n		0	0	0	0	10799	10800
24028	f		0	0	0	0	21034	21035
24029	m		0	0	0	0	19257	19258
24033	f		0	0	0	0	21752	21753
24034			0	0	0	0	39572	39573
24038			0	0	0	0	39578	39579
24039			0	0	0	0	39580	39581
24040			0	0	0	0	39582	39583
24042	m		0	0	1	0	9451	82478
24046	f		0	0	0	0	5389	5390
24049	f		0	0	0	0	9852	9853
24054			0	0	0	0	39596	39597
24058			0	0	0	0	39598	39599
24059			0	0	0	0	39600	39601
24062	f		1	0	0	0	21586	21587
24064	m		0	0	0	0	11232	11233
24066			0	0	0	0	39606	39607
24067			1	0	0	0	39608	39609
24069			0	0	0	0	39610	39611
24070	m	ростовщица	1	0	0	0	18302	18303
24072			0	0	0	0	39616	39617
24073	m		1	0	0	0	39618	39619
24075			0	0	0	0	39620	39621
24078	n		0	1	0	0	82479	82480
24080			0	0	0	0	39622	39623
24081			1	0	0	0	39624	39625
24082			0	0	0	0	39626	39627
24083	m		0	0	0	0	11457	11458
24092			0	0	0	0	39632	39633
24094			1	0	0	0	39634	39635
24098			1	0	0	0	39640	39641
24100			0	0	0	0	39642	39643
24101			0	0	0	0	39644	39645
24102	m		0	0	0	0	14905	14906
24104	m		1	0	0	0	8304	8305
24105	f		0	0	0	0	21066	21067
24106	f		0	0	0	0	1650	1651
24114			0	0	0	0	39662	39663
24117	n		0	0	0	0	22257	22258
24119			0	0	0	0	39668	39669
24120			1	0	0	0	39670	39671
24126			1	0	0	0	39672	39673
24128			0	0	0	0	39678	39679
24129	m		0	0	0	0	3751	3752
24130			0	0	0	0	39680	39681
24137	m		0	0	0	0	10431	10432
24140			0	0	0	0	39694	39695
24141	f		0	0	0	0	23096	23097
24144			1	0	0	0	39700	39701
24145			1	0	0	0	39702	39703
24146			0	0	0	0	39704	39705
24152			0	0	0	0	39714	39715
24154			1	0	0	0	39716	39717
24158	m		1	0	0	0	1203	1204
24167			0	0	0	0	39738	39739
24170			0	0	0	0	39744	39745
24173	f		0	0	0	0	2361	2362
24176			0	0	0	0	39754	39755
24179	m		1	0	0	0	4917	4918
24181			0	0	0	0	39756	39757
24182	f		0	0	1	0	18851	82481
24183	n		0	0	0	0	3599	3600
24185	n		0	0	0	0	13682	13683
24186	m		0	0	0	0	23827	23828
24189	m		1	0	0	0	18602	18603
24193			1	0	0	0	39762	39763
24200			0	0	0	0	39764	39765
24201	m		1	0	0	0	16229	16230
24202			1	0	0	0	39766	39767
24205	f		0	0	1	0	18530	82482
24208			0	0	0	0	39772	39773
24209	m		1	1	0	0	82483	82484
24212	m		1	0	0	0	15430	15431
24216	f		0	0	0	0	14362	14363
24219			0	0	0	0	39778	39779
24221			0	0	0	0	39780	39781
24222	m		1	0	0	0	82485	82486
24229			0	0	0	0	39786	39787
24232			0	0	0	0	39788	39789
24235	m		0	0	0	0	15442	15443
24236			0	0	0	0	39794	39795
24238			1	0	0	0	39796	39797
24242	m		0	0	0	0	18493	18494
24243	f		0	0	0	0	20085	20086
24246			0	0	0	0	39802	39803
24249	m		0	0	1	0	21003	82487
24251	m		1	0	0	0	285	286
24252	m		0	0	0	0	9816	9817
24256	f		0	0	1	0	2246	82488
24260			0	0	0	0	39816	39817
24261			0	0	0	0	39818	39819
24262	m		0	0	0	0	7118	7119
24263			0	0	0	0	39820	39821
24264	f		0	0	0	0	2664	2665
24266	n		0	0	0	0	82489	82490
24272			0	0	0	0	39826	39827
24276			0	0	0	0	39832	39833
24278			0	0	0	0	39834	39835
24281			0	0	0	0	39836	39837
24284			1	0	0	0	39838	39839
24285	f		0	0	0	0	18166	18167
24296			0	0	0	0	39856	39857
24298			0	0	0	0	39858	39859
24300			0	0	0	0	39860	39861
24301	f		0	0	0	0	5236	5237
24302			0	0	0	0	39862	39863
24304	f		0	0	1	0	21816	82491
24306			0	0	0	0	39864	39865
24307			0	0	0	0	39866	39867
24308	n		0	0	0	0	16514	16515
24309			0	0	1	0	39868	
24310			1	0	0	0	39870	39871
24311			0	0	0	0	39872	39873
24312	m		1	0	0	0	14121	14122
24313	m		1	0	0	0	7809	7810
24314	m		0	0	0	0	3437	3438
24317			0	0	0	0	39874	39875
24322	m		0	0	0	0	15863	15864
24328			1	0	0	0	39888	39889
24330	f		0	0	0	0	7549	7550
24332			1	0	0	0	39890	39891
24337			0	0	0	0	39892	39893
24338	f		0	0	0	0	17928	17929
24340	n		0	0	0	0	13433	13434
24343			0	0	0	0	39898	39899
24345			0	0	0	0	39904	39905
24346			0	0	0	0	39906	39907
24347	m		0	0	0	0	11805	11806
24348	f	индюк	1	0	0	0	7019	7020
24354	m		1	0	0	0	5581	5582
24355			0	0	0	0	39912	39913
24358			0	0	0	0	39914	39915
24360	f		0	0	0	0	21331	21332
24361			0	0	0	0	39920	39921
24363			0	0	0	0	39922	39923
24365	f		0	0	0	0	14076	14077
24368			1	0	0	0	39924	39925
24371			0	0	0	0	39930	39931
24373	n		0	0	0	0	3501	3502
24374	n		0	0	0	0	12659	12660
24375			1	0	0	0	39936	39937
24376			1	0	0	0	39938	39939
24378	f		0	0	0	0	8553	8554
24380	m		0	0	0	0	15665	15666
24383	f		0	0	0	0	6407	6408
24387	m		0	0	0	0	22773	22774
24390			0	0	0	0	39950	39951
24391	m		0	0	0	0	12486	12487
24392	f		0	0	0	0	9269	9270
24396			0	0	0	0	39952	39953
24398			0	0	0	0	39954	39955
24399			0	0	0	0	39956	39957
24401	m		1	0	0	0	19404	19405
24403	n		0	0	0	0	23219	23220
24409	n		0	0	0	0	10321	10322
24410			0	0	0	0	39966	39967
24411	f		0	0	0	0	3515	3516
24415	f		0	0	0	0	21555	21556
24416	f		0	0	0	0	994	995
24421			0	0	0	0	39972	39973
24422			0	0	0	0	39974	39975
24423	m		0	0	0	0	13465	13466
24424	f		0	0	0	0	4354	4355
24430	f		0	0	0	0	7467	7468
24432	m		0	0	0	0	21639	21640
24434			1	0	0	0	39980	39981
24435			1	0	0	0	39982	39983
24443	m		0	0	1	0	6858	82492
24448	m		0	0	0	0	10896	10897
24450	m		0	0	0	0	16133	16134
24455			0	0	0	0	40004	40005
24456			0	0	0	0	40006	40007
24458	f		0	0	0	0	21812	21813
24459	m		0	0	1	0	3130	82493
24461	f		0	0	0	0	14788	14789
24465	f		0	0	0	0	20069	20070
24468	m		0	0	0	0	14489	14490
24470	m		0	0	0	0	3761	3762
24473	f		0	0	0	0	14535	14536
24477			0	0	0	0	40024	40025
24479	m		1	0	0	0	10144	10145
24481	m		0	0	0	0	17390	17391
24484			0	0	0	0	40026	40027
24486			1	0	0	0	40028	40029
24496			0	0	0	0	40050	40051
24497			0	0	0	0	40052	40053
24498			0	0	0	0	40054	40055
24500			0	0	0	0	40056	40057
24501			1	0	0	0	40058	40059
24503	m		0	0	0	0	9615	9616
24504	m		0	0	0	0	4146	4147
24505			0	0	0	0	40060	40061
24507			1	0	0	0	40062	40063
24508	m		0	0	0	0	21161	21162
24511	m		0	0	0	0	7543	7544
24512	m		0	0	0	0	13334	13335
24515			0	0	0	0	40070	40071
24516			0	0	0	0	40072	40073
24518	m		0	0	0	0	1076	1077
24523			0	0	0	0	40074	40075
24527	f		0	0	0	0	3521	3522
24532			0	0	0	0	40076	40077
24534	f		0	0	0	0	13236	13237
24535	m		1	0	0	0	18197	18198
24536			0	0	0	0	40082	40083
24540	m		0	0	0	0	14822	14823
24542			1	0	0	0	40084	40085
24545	f		0	0	0	0	12491	12492
24555	m		0	0	1	0	13096	82494
24556			0	0	0	0	40098	40099
24557			1	0	0	0	40100	40101
24558	m		0	0	0	0	9162	9163
24559	n		0	0	0	0	10540	10541
24560			0	0	0	0	40104	40105
24561			0	0	0	0	40106	40107
24574			0	0	0	0	40116	40117
24575							84644	84645
24576			0	0	0	0	40118	40119
24578			1	0	0	0	40120	40121
24579			0	0	0	0	40122	40123
24580			0	0	0	0	40124	40125
24592	f		0	0	0	0	9510	9511
24595	m		0	0	0	0	23142	23143
24597			0	0	0	0	40150	40151
24600	f		1	0	0	0	5361	5362
24603			0	0	0	0	40156	40157
24607	m		0	0	0	0	24010	24011
24608			0	0	0	0	40158	40159
24609	n		0	0	0	0	19329	19330
24610	n		0	0	1	0	22932	82495
24615			0	0	0	0	40164	40165
24619	f		0	0	0	0	15408	15409
24623			0	0	0	0	40186	40187
24626	n		0	0	0	0	3557	3558
24627			0	0	0	0	40192	40193
24628			0	0	0	0	40194	40195
24630	m		0	0	0	0	82496	82497
24631	m		0	0	0	0	7164	7165
24633	m		0	0	0	0	8103	8104
24637	m		0	0	1	0	9671	82498
24639	f		0	0	0	0	1177	1178
24640			1	0	0	0	40210	40211
24641			0	0	0	0	40212	40213
24644	m		0	0	0	0	8897	8898
24646	f		0	0	1	0	20564	82499
24649			1	0	0	0	40214	40215
24650	m		1	0	0	0	2447	2448
24651			0	0	0	0	40216	40217
24652			0	0	0	0	40218	40219
24654			0	0	0	0	40220	40221
24655			0	0	0	0	40222	40223
24656			0	0	0	0	40224	40225
24660			0	0	0	0	40230	40231
24663	f		0	0	0	0	17161	17162
24664			1	0	0	0	40236	40237
24668			0	0	0	0	40238	40239
24670			0	0	0	0	40240	40241
24675							84414	84415
24676			0	0	0	0	40246	40247
24681			1	0	0	0	40252	40253
24682			0	0	0	0	40254	40255
24683	f		0	0	0	0	21580	21581
24688			1	0	0	0	40264	40265
24689			0	0	0	0	40266	40267
24691			0	0	0	0	40268	40269
24693	m	нигилистка	1	0	0	0	12368	12369
24696	f		0	0	1	0	4141	82500
24697			1	0	0	0	40276	40277
24700			0	0	0	0	40278	40279
24702	m		1	0	0	0	14204	14205
24704			0	0	0	0	40284	40285
24705			0	0	0	0	40286	40287
24707			0	0	0	0	40288	40289
24708			0	0	0	0	40290	40291
24709	f		0	0	0	0	854	855
24710	m		0	0	0	0	1193	1194
24711			0	0	0	0	40292	40293
24713			0	0	0	0	40294	40295
24715			0	0	0	0	40296	40297
24717	m		1	0	0	0	16362	16363
24718			1	0	0	0	40298	40299
24720	m		1	0	0	0	23647	23648
24722			1	0	0	0	40300	40301
24724	n		0	0	0	0	7641	7642
24725			0	0	0	0	40304	40305
24727			0	0	0	0	40306	40307
24728	f		0	0	0	0	8222	8223
24737	f		1	0	0	0	22624	22625
24751	m		0	0	0	0	22634	22635
24753			0	0	0	0	40336	40337
24759			0	0	0	0	40354	40355
24760			1	0	0	0	40356	40357
24762	m		1	0	0	0	17588	17589
24763	m	дрессировщица	1	0	0	0	5417	5418
24769			0	0	0	0	40374	40375
24770	n		0	0	0	0	8993	8994
24775			1	0	0	0	40384	40385
24777			0	0	0	0	40390	40391
24778			0	0	0	0	40392	40393
24779	m		0	0	0	0	2240	2241
24782	m		0	0	0	0	9538	9539
24784			0	0	0	0	40394	40395
24786			0	0	0	0	40396	40397
24787			0	0	0	0	40398	40399
24788	n		0	0	0	0	19698	19699
24795	n		0	0	0	0	7388	7389
24799			0	0	0	0	40416	40417
24801	f		0	0	0	0	40418	40419
24804			1	0	0	0	40424	40425
24805			1	0	0	0	40426	40427
24806			0	0	0	0	40428	40429
24807			0	0	0	0	40430	40431
24812			1	0	0	0	40432	40433
24817	f		0	0	0	0	19156	19157
24819	f		0	0	0	0	3465	3466
24821	f		0	0	0	0	1886	1887
24826			0	0	0	0	40446	40447
24827	m		0	0	0	0	3820	3821
24829	m		1	0	0	0	19670	19671
24831	n		0	1	0	0	82501	82502
24833			1	0	0	0	40456	40457
24835			0	0	0	0	40458	40459
24838			0	0	0	0	40460	40461
24840			0	0	0	0	40462	40463
24846			0	0	0	0	40464	40465
24849	n		0	1	0	0	82503	82504
24850	f		0	0	0	0	40470	40471
24851			0	0	0	0	40472	40473
24853			0	0	0	0	40474	40475
24854	f		0	0	0	0	6838	6839
24858	m		0	0	0	0	1848	1849
24859			1	0	0	0	40476	40477
24861	f		0	0	0	0	24057	24058
24862	f			0	1	0	7051	82505
24865	f	аспирант	1	0	0	0	898	899
24866	m		0	0	0	0	370	371
24868	m		1	0	0	0	664	665
24869	m		0	0	1	0	12384	82506
24874			1	0	0	0	40490	40491
24876	m		0	0	1	0	20962	82507
24882			0	0	0	0	40500	40501
24884	f		0	0	0	0	7154	7155
24885			0	0	0	0	40502	40503
24886	m	двоечница	1	0	0	0	4636	4637
24890			0	0	0	0	40512	40513
24893			0	0	0	0	40514	40515
24895			0	0	0	0	40520	40521
24896			0	0	0	0	40522	40523
24899	m		0	0	0	0	16465	16466
24901	m		0	0	0	0	2644	2645
24902	m		0	0	0	0	3611	3612
24904			0	0	0	0	40524	40525
24905	f		0	0	0	0	16899	16900
24908			0	0	0	0	40534	40535
24909	m		1	0	0	0	82508	82509
24911			0	0	0	0	40536	40537
24912			0	0	0	0	40538	40539
24917			1	0	0	0	40544	40545
24918	n		0	0	0	0	17504	17505
24919	n		0	0	0	0	6401	6402
24921			1	0	0	0	40546	40547
24922			1	0	0	0	40548	40549
24924	f		0	0	0	0	13185	13186
24926	f	житель	1	0	0	0	5891	5892
24930	m		1	0	0	0	1085	1086
24938	m		0	0	0	0	13202	13203
24941	n		0	0	0	0	22312	22313
24943			0	0	0	0	40566	40567
24948			0	0	0	0	40568	40569
24956	m		0	0	1	0	13199	82510
24957	m		0	0	0	0	11483	11484
24963			0	0	0	0	40582	40583
24965	m		0	0	0	0	10084	10085
24966			0	0	0	0	40584	40585
24968	m		0	0	0	0	10095	10096
24970	n		0	0	0	0	14324	14325
24974	f		0	0	0	0	22388	22389
24975			0	0	0	0	40590	40591
24978	m		0	0	0	0	40596	40597
24980			1	0	0	0	40598	40599
24981	m		1	0	0	0	23669	23670
24983			0	0	0	0	40600	40601
24984			0	0	0	0	40602	40603
24985	m		0	0	0	0	654	655
24989			0	0	0	0	40608	40609
24991			1	0	0	0	40614	40615
24995			0	0	0	0	40616	40617
25004			0	0	0	0	40630	40631
25006			1	0	0	0	40632	40633
25007	m		1	0	0	0	22527	22528
25010			0	0	0	0	40634	40635
25011			0	0	0	0	40636	40637
25016	m		0	0	0	0	3731	3732
25017	m		0	0	0	0	12337	12338
25019	f		0	0	0	0	16807	16808
25022	f		0	0	0	0	23709	23710
25024			1	0	0	0	40650	40651
25025			0	0	0	0	40652	40653
25026			1	0	0	0	40654	40655
25028			1	0	0	0	40660	40661
25029	m		1	0	0	0	2412	2413
25031			0	0	0	0	40662	40663
25035	m	ирландка	1	0	0	0	7234	7235
25038			1	0	0	0	40668	40669
25041			1	0	0	0	40674	40675
25042			1	0	0	0	40676	40677
25046	m		1	0	0	0	10919	10920
25047			0	0	0	0	40678	40679
25049			0	0	0	0	40680	40681
25052			0	0	0	0	40686	40687
25060			1	0	0	0	40696	40697
25061			0	0	0	0	40698	40699
25064	m		0	0	0	0	965	966
25065			0	0	0	0	40704	40705
25072	m		0	0	0	0	16825	16826
25073			1	0	0	0	40718	40719
25076	m		1	0	0	0	1454	1455
25077	f		0	0	0	0	352	353
25078			1	0	0	0	40720	40721
25081			1	0	0	0	40722	40723
25087			0	0	0	0	40728	40729
25089			0	0	0	0	40730	40731
25090			1	0	0	0	40732	40733
25091			0	0	0	0	40734	40735
25092	n		0	0	0	0	10435	10436
25093			0	0	0	0	40736	40737
25094	f		0	0	1	0	17400	82511
25096			0	0	0	0	40740	40741
25100			0	0	0	0	40742	40743
25102			1	0	0	0	40744	40745
25106			1	0	0	0	40746	40747
25108			0	0	0	0	40748	40749
25118			1	0	0	0	40754	40755
25121			0	0	0	0	40760	40761
25122			0	0	0	0	40762	40763
25124			0	0	0	0	40764	40765
25128			1	0	0	0	40766	40767
25130	m		1	0	0	0	1825	1826
25133			0	0	0	0	40768	40769
25134	m		0	0	0	0	10481	10482
25135			0	0	0	0	40770	40771
